#format x_y_z_r
-0.0126234	-0.00731008	0.103799	0.0075
0.000637488	-0.039169	0.0591671	0.0075
-0.00438051	-0.0156378	0.0921001	0.0075
-0.0182406	0.00189835	0.13755	0.0075
-0.0301798	-0.0100158	0.0802718	0.0075
-0.0295713	-0.0050899	0.0441611	0.0075
-0.0146174	-0.0272225	0.117021	0.0075
-0.00894881	-0.0405676	0.113347	0.0075
-0.0108276	-0.0270547	0.0670518	0.0075
0.00382707	-0.0405503	0.105562	0.0075
-0.0170411	-0.00197664	0.0638725	0.0075
-0.0422341	-0.00146625	0.0822669	0.0075
0.00476653	-0.0130863	0.125647	0.0075
-0.0151326	-0.0105742	0.118133	0.0075
-0.0276454	-0.0300256	0.123875	0.0075
-0.0323641	-0.00661015	0.112997	0.0075
-0.0165769	-0.0380595	0.100758	0.0075
-0.0274075	-0.0132283	0.06262	0.0075
0.00256517	-0.0405732	0.122883	0.0075
-0.0267008	-0.0307491	0.108927	0.0075
-0.00905242	0.000110461	0.0913876	0.0075
-0.0354688	-0.0220077	0.0726343	0.0075
-0.0410528	-0.00522668	0.0346635	0.0075
-0.00229197	-0.0171624	0.108282	0.0075
-0.0359099	-0.0209032	0.115361	0.0075
-0.0329822	-0.0261395	0.149929	0.0075
-0.0131738	-0.0405308	0.171427	0.0075
-0.0210745	-0.0347999	0.152672	0.0075
-0.00472162	-0.0143965	0.17469	0.0075
-0.0159668	-0.0241508	0.172868	0.0075
-0.0135989	-0.0191766	0.152126	0.0075
-0.0157611	-0.0387275	0.126549	0.0075
-0.0386343	-0.0123002	0.148899	0.0075
-0.0275075	-0.0301144	0.165376	0.0075
0.000827614	-0.0405626	0.156681	0.0075
-0.0100124	-0.0405602	0.144391	0.0075
-0.00672245	-0.00910084	0.160809	0.0075
-0.0227948	-0.00750888	0.150077	0.0075
-0.0217567	-0.0181993	0.139632	0.0075
-0.0222308	-0.0143515	0.163402	0.0075
-0.0349859	-0.0236699	0.135288	0.0075
-0.0421469	0.0014864	0.153613	0.0075
0.0103803	-0.0167208	0.149788	0.0075
-0.0235541	-0.0329909	0.137995	0.0075
-0.000496608	-0.0163705	0.139492	0.0075
0.00509136	-0.0405341	0.141794	0.0075
-0.0393515	0.01008	0.16587	0.0075
-0.0308584	-0.00648934	0.137503	0.0075
-0.00937406	-0.0304792	0.160981	0.0075
-0.0285558	0.000864868	0.161077	0.0075
-0.0365851	-0.0185681	0.162361	0.0075
-0.040982	-0.005025	0.167067	0.0075
-0.0400851	-0.00785333	0.12577	0.0075
-0.0305898	0.0279101	0.00745184	0.0075
-0.00233307	0.0295221	0.00725927	0.0075
-0.0337105	0.00765838	0.033145	0.0075
-0.0290559	0.0113063	0.0466659	0.0075
-0.0159056	0.00933132	0.011381	0.0075
-0.0152667	0.039015	0.00745039	0.0075
-0.00862878	0.0112567	0.0401591	0.0075
-0.040381	0.00721186	0.0199722	0.0075
-0.0135431	0.0403452	0.0285156	0.0075
-0.025466	0.0186942	0.0180912	0.0075
-0.000154801	0.0330441	0.0293712	0.0075
-0.00538138	0.0260458	0.0414909	0.0075
-0.02567	0.001997	0.0219045	0.0075
0.000599281	0.00292768	0.0319708	0.0075
-0.0359275	0.0139307	0.00742073	0.0075
-0.00175637	0.00718635	0.00711789	0.0075
-0.0128875	0.0255344	0.0268632	0.0075
-0.0116328	0.00891624	0.0257171	0.0075
-0.00505419	0.0183243	0.0164092	0.0075
0.000417876	0.0179789	0.0303079	0.0075
0.0103495	0.0405514	0.0217509	0.0075
-0.0249627	0.0312126	0.0337119	0.0075
-0.0161784	0.0238013	0.007484	0.0075
-0.0426124	-0.000258812	0.00731218	0.0075
-0.0355396	0.0218515	0.0287066	0.0075
-0.0216068	0.0162649	0.0346579	0.0075
-0.0229211	0.0334576	0.0190502	0.0075
-0.00392304	0.0406204	0.0170875	0.0075
-0.0347272	0.0244633	0.071197	0.0075
-0.00981086	0.014998	0.0924434	0.0075
-0.0345935	0.0247434	0.101044	0.0075
-0.00948977	0.0130359	0.0776523	0.0075
-0.00100481	0.0311235	0.111008	0.0075
-0.0407128	0.00588267	0.119802	0.0075
-0.0292016	0.012153	0.132553	0.0075
-0.0205084	0.00345268	0.111344	0.0075
-0.0174426	0.0129585	0.0649392	0.0075
0.00174828	0.0405587	0.0627399	0.0075
-0.0141573	0.0269165	0.0745882	0.0075
-0.021582	0.0345026	0.0479267	0.0075
-0.0152979	0.0390477	0.0833165	0.0075
-0.0172296	0.0202298	0.0484464	0.0075
-0.0241322	0.0162419	0.0779144	0.0075
-0.0286326	0.00396959	0.0869961	0.0075
-0.00747911	0.00671943	0.104715	0.0075
0.000607254	0.0190779	0.102329	0.0075
-0.0385642	0.0126686	0.0795087	0.0075
-0.00954417	0.0124863	0.143626	0.0075
-0.0420738	0.0018037	0.105324	0.0075
-0.0241069	0.0141871	0.0968882	0.0075
9.46742e-05	0.0284807	0.0787548	0.0075
-0.0151624	0.0390817	0.113744	0.0075
-0.0323189	0.0124331	0.109263	0.0075
0.00129738	-0.000206775	0.0806528	0.0075
-0.038923	0.0115308	0.0640722	0.0075
-0.00352107	0.00422485	0.0672127	0.0075
-0.00817817	0.0290855	0.123936	0.0075
-0.0194635	0.0257012	0.0885399	0.0075
-0.00180776	0.0242679	0.136595	0.0075
-0.0258825	-0.00023772	0.124842	0.0075
-0.00644012	0.0120493	0.0548459	0.0075
-0.0118205	0.0405767	0.0688649	0.0075
-0.0345347	0.0248713	0.043358	0.0075
0.00181203	0.00335181	0.140096	0.0075
0.0162944	0.0382767	0.0577843	0.0075
-0.0387903	0.0118376	0.094673	0.0075
-0.0284984	0.0205217	0.0582334	0.0075
-0.00892586	0.0405527	0.0427268	0.0075
-0.0168389	-5.21073e-05	0.0786644	0.0075
0.00663624	0.00752824	0.109696	0.0075
-0.00318449	0.0209812	0.0662995	0.0075
-0.00105142	0.040559	0.0875687	0.0075
-0.0302025	0.00124403	0.0575623	0.0075
-0.0207498	0.0175414	0.11728	0.0075
-0.0123502	0.00603888	0.123634	0.0075
-0.00586775	0.0168538	0.115626	0.0075
-0.0111097	0.0304518	0.0578211	0.0075
0.00102426	0.0122521	0.128087	0.0075
0.0131088	0.0405842	0.112746	0.0075
-0.027274	0.0302891	0.112839	0.0075
-0.0143119	0.0224045	0.104646	0.0075
-0.0398066	-0.0088031	0.0950218	0.0075
-0.0357931	0.0210416	0.121007	0.0075
-0.0239809	0.0328599	0.0650975	0.0075
-0.0156657	0.0184531	0.131338	0.0075
-0.0208811	0.0350262	0.100135	0.0075
-0.0342	0.0253139	0.0861214	0.0075
-0.0416388	0.00322855	0.0470206	0.0075
-0.00705347	0.0405929	0.101229	0.0075
0.00372417	0.00777121	0.093074	0.0075
-0.0363657	0.0192616	0.146796	0.0075
-0.0114406	0.0134828	0.172141	0.0075
0.00520533	0.0168069	0.168719	0.0075
-0.0131781	0.0259514	0.163993	0.0075
-0.0257859	0.0303075	0.170852	0.0075
-0.0140494	0.0399183	0.147754	0.0075
-0.0220857	0.034074	0.126348	0.0075
-0.0230164	0.0147089	0.162687	0.0075
0.000411808	0.0405336	0.151567	0.0075
0.00893399	-0.0205681	0.175271	0.0075
-0.00249994	0.00500562	0.163596	0.0075
-0.0152502	0.0044978	0.154951	0.0075
-0.0101459	0.0405306	0.162217	0.0075
-0.0322865	0.0266777	0.134436	0.0075
0.00382478	0.0381616	0.136953	0.0075
-0.0199074	0.0270185	0.142869	0.0075
-0.0104889	0.040571	0.133228	0.0075
-0.0159311	-0.000594216	0.169038	0.0075
0.00272973	0.0131879	0.152181	0.0075
-0.0299109	0.00575924	0.1461	0.0075
-0.0240793	0.0326096	0.156136	0.0075
-0.0349709	0.0235935	0.16108	0.0075
-0.041403	0.00384391	0.135062	0.0075
0.024501	0.00866088	0.170367	0.0075
0.00703559	-0.0283802	0.0162389	0.0075
0.0267915	-0.0257185	0.00739747	0.0075
0.0376283	-0.0154565	0.00742711	0.0075
0.0198788	-0.0358395	0.0158301	0.0075
0.0281683	-0.00383164	0.00736866	0.0075
0.0278235	-0.0125465	0.0340696	0.0075
0.0123684	-0.0106635	0.0342552	0.0075
0.00683682	-0.0240085	0.0304884	0.0075
0.0083305	-0.0405288	0.00748813	0.0075
0.0257023	-0.012341	0.0193727	0.0075
0.03257	0.000811707	0.0389387	0.0075
0.0323279	-0.0266876	0.035718	0.0075
0.0400253	-0.00807858	0.020171	0.0075
0.0188144	-0.0225419	0.0407172	0.0075
0.0162902	-0.00133812	0.023282	0.0075
0.0186484	-0.0365608	0.0354347	0.0075
0.03476	-0.0242488	0.0199866	0.0075
0.0173082	-0.0141554	0.00723467	0.0075
0.0210672	-0.0249326	0.026012	0.0075
0.0043402	-0.0330806	0.0419048	0.0075
0.00808991	-0.0264172	0.0896018	0.0075
0.0255283	-0.031263	0.0743888	0.0075
0.00923573	-0.0266893	0.107228	0.0075
0.0176278	-0.0373129	0.100752	0.0075
0.0391231	-0.0107445	0.0590255	0.0075
0.0359929	-0.0205285	0.100914	0.0075
0.0209842	-0.0187417	0.0664283	0.0075
0.00995885	-0.0133186	0.0522717	0.0075
0.0126921	-0.0270022	0.057074	0.0075
0.00631099	-0.0405555	0.0768574	0.0075
0.0132025	-0.0406149	0.0511125	0.0075
-0.00609322	-0.027305	0.0529299	0.0075
0.00433853	-0.0152685	0.0799329	0.0075
0.0299701	-0.00684542	0.0999573	0.0075
0.0349559	-0.0236401	0.0831848	0.0075
0.0388841	-0.0115319	0.112518	0.0075
0.00911738	-0.0255822	0.132643	0.0075
0.026374	0.00694421	0.0510414	0.0075
0.0388591	-0.0117537	0.0440988	0.0075
0.0275044	-0.0176374	0.0519043	0.0075
0.0243089	-0.0260831	0.0934507	0.0075
0.0202891	-0.0037574	0.0750473	0.0075
0.015483	-0.0388712	0.115491	0.0075
0.0159252	-0.038702	0.065672	0.0075
0.0093465	-0.0267165	0.0716677	0.0075
0.0270105	-0.0305523	0.059462	0.0075
0.0245068	-0.0154428	0.110887	0.0075
0.0339158	-0.00456845	0.1248	0.0075
0.0290774	-0.010038	0.0853823	0.0075
0.0196669	-0.00519581	0.0602065	0.0075
0.027188	-0.0303526	0.129246	0.0075
0.014965	-0.0156866	0.0988417	0.0075
0.042168	0.00141023	0.0504344	0.0075
0.0131926	-0.00540306	0.0881184	0.0075
0.0426714	2.27508e-05	0.103828	0.0075
0.0222562	-0.0339302	0.142936	0.0075
0.0196962	-0.0098481	0.123937	0.0075
0.0178126	-0.0371789	0.0857842	0.0075
0.0355119	-0.0219464	0.0682794	0.0075
0.0277009	-0.0299781	0.109085	0.0075
0.0396824	-0.00916934	0.0748432	0.0075
0.0104744	-0.0103055	0.112096	0.0075
0.0185637	-0.0197865	0.0811676	0.0075
0.0209514	-0.00582676	0.0454351	0.0075
0.0169315	-0.024642	0.11992	0.0075
0.0151722	-0.0391307	0.130786	0.0075
0.00228065	-0.0210698	0.161628	0.0075
0.0345444	-0.025019	0.141324	0.0075
0.0388613	-0.0117091	0.146765	0.0075
0.0248222	-0.0122435	0.151974	0.0075
0.011623	-0.00774892	0.137853	0.0075
0.0120565	-0.0311342	0.153558	0.0075
-0.00165518	-0.028646	0.147963	0.0075
0.0172494	-0.0192208	0.16287	0.0075
0.0422721	-0.00109594	0.136733	0.0075
0.0363602	-0.0193296	0.125039	0.0075
0.0208676	-0.0194079	0.139422	0.0075
0.0216398	-0.00499621	0.164705	0.0075
0.0130217	-0.0405401	0.165388	0.0075
0.0247655	-0.0321154	0.161462	0.0075
0.0306201	-0.017881	0.169527	0.0075
0.0183443	0.000740447	0.148216	0.0075
0.0425706	0.000216691	0.155027	0.0075
0.0352126	-0.0228065	0.156133	0.0075
0.00145827	-0.0328688	0.171064	0.0075
0.0278072	-0.00620174	0.138359	0.0075
0.00747992	0.026275	0.018396	0.0075
0.017096	0.0295685	0.00737111	0.0075
0.0173428	0.00568634	0.0364587	0.0075
0.021314	0.0186491	0.0432642	0.0075
0.0426462	-0.000101381	0.00748619	0.0075
0.00637876	0.00923531	0.0197397	0.0075
0.0225543	0.0179332	0.0149251	0.0075
0.0290006	0.00518245	0.0192375	0.0075
0.0135677	0.0404384	0.0361796	0.0075
0.0093614	0.0264171	0.0388283	0.0075
0.00981694	0.0165591	0.00728647	0.0075
0.036378	0.019624	0.0202202	0.0075
0.0412647	0.00477716	0.0276155	0.0075
0.0299012	0.0283814	0.0329892	0.0075
0.00685051	-0.000922783	0.0447844	0.0075
0.0343777	0.0123487	0.00733857	0.0075
0.0146474	0.00246013	0.00881772	0.0075
0.0153423	0.0179209	0.0280423	0.0075
0.0291868	0.0134611	0.0316983	0.0075
0.0318228	0.0270602	0.00748828	0.0075
0.00734074	0.0407436	0.00727141	0.0075
0.0233346	0.0331753	0.0204476	0.0075
0.00543036	0.0139063	0.0459507	0.0075
0.00716983	-0.00621243	0.0683322	0.0075
0.00640613	0.0284478	0.0922375	0.0075
0.0242795	0.0209706	0.0680213	0.0075
0.00780518	0.0219349	0.118876	0.0075
0.0250488	0.0319676	0.099109	0.0075
0.0187427	0.00475307	0.133799	0.0075
0.0243456	0.0141552	0.144035	0.0075
0.0417155	-0.00304578	0.0892485	0.0075
0.0380238	0.0141543	0.0571367	0.0075
0.0362648	0.0196524	0.0433406	0.0075
0.0376201	0.0155196	0.0720411	0.0075
0.00495396	0.0405412	0.0482451	0.0075
0.025827	0.00531525	0.0922884	0.0075
0.0148481	0.0183229	0.0567377	0.0075
0.0146837	0.00857384	0.082928	0.0075
0.00929778	0.000902875	0.122856	0.0075
0.0327572	0.00333223	0.0792091	0.0075
0.0356353	0.0216081	0.100874	0.0075
0.00949953	0.0139879	0.0700546	0.0075
0.00288733	0.0268439	0.0539159	0.0075
0.00841162	0.0406066	0.0760504	0.0075
0.0324209	0.0265433	0.0807699	0.0075
0.0306201	0.00849645	0.106079	0.0075
0.00158483	0.0405487	0.122336	0.0075
0.0230413	0.0333767	0.0453405	0.0075
0.0192091	0.0183646	0.127803	0.0075
0.0197719	0.0189354	0.0938955	0.0075
0.00967415	0.0286382	0.0671393	0.0075
0.0311881	0.0274534	0.0564113	0.0075
0.0418394	0.0024289	0.0656165	0.0075
0.0269475	0.00648103	0.0659126	0.0075
0.0359051	0.0206624	0.115801	0.0075
0.0405239	0.00648119	0.117161	0.0075
0.0125156	0.0274028	0.105779	0.0075
0.0305768	0.0279853	0.127718	0.0075
0.00478942	-0.00323449	0.153218	0.0075
0.0386228	0.0125039	0.0894133	0.0075
0.0163738	-0.000910305	0.102056	0.0075
0.0208369	0.0173771	0.112997	0.0075
0.0217778	0.0344418	0.0737607	0.0075
0.0232471	0.00351025	0.118112	0.0075
0.0254662	0.0315981	0.114088	0.0075
0.0172839	0.0376086	0.0876806	0.0075
0.0143988	0.0233813	0.0806283	0.0075
0.00854894	0.00483874	0.0583552	0.0075
0.0156631	0.0329292	0.125361	0.0075
0.0101791	0.0157505	0.139435	0.0075
0.00716999	-0.0080391	0.167217	0.0075
0.00224986	0.029825	0.161897	0.0075
0.0260282	0.0311938	0.152418	0.0075
0.0390557	0.0109531	0.145034	0.0075
0.0332323	0.0130938	0.128469	0.0075
0.0359344	0.0205603	0.156115	0.0075
0.0146835	0.0394861	0.147183	0.0075
0.0113824	0.0253547	0.150873	0.0075
0.0391431	0.0107002	0.166953	0.0075
0.021424	0.0191928	0.160141	0.0075
-0.00694326	0.026983	0.1504	0.0075
0.0202937	0.0283815	0.138863	0.0075
0.012748	0.0405322	0.162011	0.0075
0.0345588	0.0248851	0.141822	0.0075
0.0362568	-0.00407596	0.167927	0.0075
0.029301	0.00704473	0.156255	0.0075
0.024027	0.0321448	0.167244	0.0075
0.0130307	0.00667826	0.16091	0.0075
